molIdx	molSmiles	molregno	validMol	scafSmiles	inDB	scafID	pScore	inDrug	substancesTested	substancesActive	assaysTested	assaysActive	samplesTested	samplesActive
432	O/N=C/c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1Cl	335191	True	c1cc(-c2c[nH]cn2)ccn1	False									
432	O/N=C/c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1Cl	335191	True	c1ccc(-c2ncc[nH]2)cc1	True	3029	153.0	False	89	83	820	222	50319	560
432	O/N=C/c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1Cl	335191	True	c1ccc(-c2cnc[nH]2)cc1	True	1922	180.0	False	597	403	820	376	208079	2156
432	O/N=C/c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1Cl	335191	True	c1ccncc1	True	17	328.0	True	32699	25861	820	783	17065125	131358
432	O/N=C/c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1Cl	335191	True	c1c[nH]cn1	True	26	278.0	True	5114	3964	823	703	2407253	17925
433	COc1cnc(Cl)c(Nc2ncnc3cc(OCCN4CCN(C(C)=O)CC4)cc(OC(C)C)c23)n1	333476	True	c1cnc(Nc2ncnc3cc(OCCN4CCNCC4)ccc23)cn1	False									
433	COc1cnc(Cl)c(Nc2ncnc3cc(OCCN4CCN(C(C)=O)CC4)cc(OC(C)C)c23)n1	333476	True	c1ncc2ccc(OCCN3CCNCC3)cc2n1	True	112030		False	0	0	0	0	0	0
433	COc1cnc(Cl)c(Nc2ncnc3cc(OCCN4CCN(C(C)=O)CC4)cc(OC(C)C)c23)n1	333476	True	c1ccc2c(Nc3cnccn3)ncnc2c1	False									
433	COc1cnc(Cl)c(Nc2ncnc3cc(OCCN4CCN(C(C)=O)CC4)cc(OC(C)C)c23)n1	333476	True	C1CNCCN1	True	144	267.0	True	32722	24536	820	767	15744160	106367
433	COc1cnc(Cl)c(Nc2ncnc3cc(OCCN4CCN(C(C)=O)CC4)cc(OC(C)C)c23)n1	333476	True	c1ccc2ncncc2c1	True	110	494.0	True	1599	1408	820	622	832663	10950
433	COc1cnc(Cl)c(Nc2ncnc3cc(OCCN4CCN(C(C)=O)CC4)cc(OC(C)C)c23)n1	333476	True	c1cnccn1	True	34	186.0	True	1675	1317	820	558	831954	5136
434	C/C(=N\O)c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1	335192	True	c1ccc(-c2nc(-c3ccncc3)c(-c3ccccc3)[nH]2)cc1	False									
434	C/C(=N\O)c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1	335192	True	c1ccc(-c2nc(-c3ccncc3)c[nH]2)cc1	False									
434	C/C(=N\O)c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1	335192	True	c1ccc(-c2[nH]cnc2-c2ccncc2)cc1	False									
434	C/C(=N\O)c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1	335192	True	c1ccc(-c2cnc(-c3ccccc3)[nH]2)cc1	True	35184	69.0	False	38	35	816	100	20978	247
434	C/C(=N\O)c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1	335192	True	c1cc(-c2c[nH]cn2)ccn1	False									
434	C/C(=N\O)c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1	335192	True	c1ccc(-c2ncc[nH]2)cc1	True	3029	153.0	False	89	83	820	222	50319	560
434	C/C(=N\O)c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1	335192	True	c1ccc(-c2cnc[nH]2)cc1	True	1922	180.0	False	597	403	820	376	208079	2156
434	C/C(=N\O)c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1	335192	True	c1ccncc1	True	17	328.0	True	32699	25861	820	783	17065125	131358
434	C/C(=N\O)c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1	335192	True	c1c[nH]cn1	True	26	278.0	True	5114	3964	823	703	2407253	17925
435	O/N=C/c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1	335282	True	c1ccc(-c2nc(-c3ccncc3)c(-c3ccccc3)[nH]2)cc1	False									
435	O/N=C/c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1	335282	True	c1ccc(-c2nc(-c3ccncc3)c[nH]2)cc1	False									
435	O/N=C/c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1	335282	True	c1ccc(-c2[nH]cnc2-c2ccncc2)cc1	False									
435	O/N=C/c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1	335282	True	c1ccc(-c2cnc(-c3ccccc3)[nH]2)cc1	True	35184	69.0	False	38	35	816	100	20978	247
435	O/N=C/c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1	335282	True	c1cc(-c2c[nH]cn2)ccn1	False									
435	O/N=C/c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1	335282	True	c1ccc(-c2ncc[nH]2)cc1	True	3029	153.0	False	89	83	820	222	50319	560
435	O/N=C/c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1	335282	True	c1ccc(-c2cnc[nH]2)cc1	True	1922	180.0	False	597	403	820	376	208079	2156
435	O/N=C/c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1	335282	True	c1ccncc1	True	17	328.0	True	32699	25861	820	783	17065125	131358
435	O/N=C/c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1	335282	True	c1c[nH]cn1	True	26	278.0	True	5114	3964	823	703	2407253	17925
436	O=C1Nc2cc(-c3ccc(O)cc3)ccc2/C1=C/c1cc[nH]c1	335302	True	O=C1Nc2cc(-c3ccccc3)ccc2C1=Cc1cc[nH]c1	False									
436	O=C1Nc2cc(-c3ccc(O)cc3)ccc2/C1=C/c1cc[nH]c1	335302	True	O=C1Nc2ccccc2C1=Cc1cc[nH]c1	False									
436	O=C1Nc2cc(-c3ccc(O)cc3)ccc2/C1=C/c1cc[nH]c1	335302	True	C=C1C(=O)Nc2cc(-c3ccccc3)ccc21	False									
436	O=C1Nc2cc(-c3ccc(O)cc3)ccc2/C1=C/c1cc[nH]c1	335302	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
436	O=C1Nc2cc(-c3ccc(O)cc3)ccc2/C1=C/c1cc[nH]c1	335302	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
437	COc1cc(O)ccc1-c1ccc2c(c1)NC(=O)/C2=C\c1cc[nH]c1	335310	True	O=C1Nc2cc(-c3ccccc3)ccc2C1=Cc1cc[nH]c1	False									
437	COc1cc(O)ccc1-c1ccc2c(c1)NC(=O)/C2=C\c1cc[nH]c1	335310	True	O=C1Nc2ccccc2C1=Cc1cc[nH]c1	False									
437	COc1cc(O)ccc1-c1ccc2c(c1)NC(=O)/C2=C\c1cc[nH]c1	335310	True	C=C1C(=O)Nc2cc(-c3ccccc3)ccc21	False									
437	COc1cc(O)ccc1-c1ccc2c(c1)NC(=O)/C2=C\c1cc[nH]c1	335310	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
437	COc1cc(O)ccc1-c1ccc2c(c1)NC(=O)/C2=C\c1cc[nH]c1	335310	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
438	O=C(c1ccc(Nc2nccc(-c3ccc(CCCCO)s3)n2)cc1)N1CCC(N2CCCC2)CC1	335386	True	O=C(c1ccc(Nc2nccc(-c3cccs3)n2)cc1)N1CCC(N2CCCC2)CC1	False									
438	O=C(c1ccc(Nc2nccc(-c3ccc(CCCCO)s3)n2)cc1)N1CCC(N2CCCC2)CC1	335386	True	O=C(c1ccc(Nc2ncccn2)cc1)N1CCC(N2CCCC2)CC1	True	109038		False	0	0	0	0	0	0
438	O=C(c1ccc(Nc2nccc(-c3ccc(CCCCO)s3)n2)cc1)N1CCC(N2CCCC2)CC1	335386	True	O=C(c1ccc(Nc2nccc(-c3cccs3)n2)cc1)N1CCCCC1	False									
438	O=C(c1ccc(Nc2nccc(-c3ccc(CCCCO)s3)n2)cc1)N1CCC(N2CCCC2)CC1	335386	True	O=C(c1ccccc1)N1CCC(N2CCCC2)CC1	True	109039		False	0	0	0	0	0	0
438	O=C(c1ccc(Nc2nccc(-c3ccc(CCCCO)s3)n2)cc1)N1CCC(N2CCCC2)CC1	335386	True	O=C(c1ccc(Nc2ncccn2)cc1)N1CCCCC1	True	109037		False	0	0	0	0	0	0
438	O=C(c1ccc(Nc2nccc(-c3ccc(CCCCO)s3)n2)cc1)N1CCC(N2CCCC2)CC1	335386	True	c1ccc(Nc2nccc(-c3cccs3)n2)cc1	False									
438	O=C(c1ccc(Nc2nccc(-c3ccc(CCCCO)s3)n2)cc1)N1CCC(N2CCCC2)CC1	335386	True	C1CCN(C2CCNCC2)C1	True	2192	3.0	False	13	8	771	22	6562	27
438	O=C(c1ccc(Nc2nccc(-c3ccc(CCCCO)s3)n2)cc1)N1CCC(N2CCCC2)CC1	335386	True	O=C(c1ccccc1)N1CCCCC1	True	1925	69.0	False	1973	1231	820	431	880380	3305
438	O=C(c1ccc(Nc2nccc(-c3ccc(CCCCO)s3)n2)cc1)N1CCC(N2CCCC2)CC1	335386	True	c1ccc(Nc2ncccn2)cc1	True	2751	206.0	True	156	149	812	268	82170	976
438	O=C(c1ccc(Nc2nccc(-c3ccc(CCCCO)s3)n2)cc1)N1CCC(N2CCCC2)CC1	335386	True	c1csc(-c2ccncn2)c1	True	16414	122.0	False	72	61	820	206	41523	442
438	O=C(c1ccc(Nc2nccc(-c3ccc(CCCCO)s3)n2)cc1)N1CCC(N2CCCC2)CC1	335386	True	C1CCNC1	True	18	219.0	True	10732	7489	820	736	4844334	30036
438	O=C(c1ccc(Nc2nccc(-c3ccc(CCCCO)s3)n2)cc1)N1CCC(N2CCCC2)CC1	335386	True	C1CCNCC1	True	128	223.0	True	34216	24853	820	773	16599767	96061
438	O=C(c1ccc(Nc2nccc(-c3ccc(CCCCO)s3)n2)cc1)N1CCC(N2CCCC2)CC1	335386	True	c1cncnc1	True	339	333.0	True	6381	5159	820	721	3419030	28391
438	O=C(c1ccc(Nc2nccc(-c3ccc(CCCCO)s3)n2)cc1)N1CCC(N2CCCC2)CC1	335386	True	c1ccsc1	True	361	382.0	True	21080	16949	820	769	10914208	98123
439	COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCCC4)cc(OC(C)C)c23)n1	333719	True	c1ccc(Nc2ncnc3cc(OCCCN4CCCC4)ccc23)nc1	False									
439	COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCCC4)cc(OC(C)C)c23)n1	333719	True	c1ncc2ccc(OCCCN3CCCC3)cc2n1	True	111904		False	0	0	0	0	0	0
439	COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCCC4)cc(OC(C)C)c23)n1	333719	True	c1ccc(Nc2ncnc3ccccc23)nc1	False									
439	COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCCC4)cc(OC(C)C)c23)n1	333719	True	C1CCNC1	True	18	219.0	True	10732	7489	820	736	4844334	30036
439	COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCCC4)cc(OC(C)C)c23)n1	333719	True	c1ccc2ncncc2c1	True	110	494.0	True	1599	1408	820	622	832663	10950
439	COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCCC4)cc(OC(C)C)c23)n1	333719	True	c1ccncc1	True	17	328.0	True	32699	25861	820	783	17065125	131358
440	O=C1c2ccccc2-c2n[nH]c3cccc1c23	331500	True	O=C1c2ccccc2-c2n[nH]c3cccc1c23	True	945	3.0	False	1	1	296	9	296	9
441	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2cc[nH]c2)ccc1O	335502	True	O=C1Nc2cc(-c3ccccc3)ccc2C1=Cc1cc[nH]c1	False									
441	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2cc[nH]c2)ccc1O	335502	True	O=C1Nc2ccccc2C1=Cc1cc[nH]c1	False									
441	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2cc[nH]c2)ccc1O	335502	True	C=C1C(=O)Nc2cc(-c3ccccc3)ccc21	False									
441	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2cc[nH]c2)ccc1O	335502	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
441	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2cc[nH]c2)ccc1O	335502	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
442	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2c[nH]c3ncccc23)ccc1O	335518	True	O=C1Nc2cc(-c3ccccc3)ccc2C1=Cc1c[nH]c2ncccc12	False									
442	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2c[nH]c3ncccc23)ccc1O	335518	True	O=C1Nc2ccccc2C1=Cc1c[nH]c2ncccc12	False									
442	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2c[nH]c3ncccc23)ccc1O	335518	True	C=C1C(=O)Nc2cc(-c3ccccc3)ccc21	False									
442	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2c[nH]c3ncccc23)ccc1O	335518	True	c1cnc2[nH]ccc2c1	True	29961	21.0	True	23	20	699	53	10989	78
442	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2c[nH]c3ncccc23)ccc1O	335518	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
443	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ncc[nH]2)ccc1O	335519	True	O=C1Nc2cc(-c3ccccc3)ccc2C1=Cc1ncc[nH]1	False									
443	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ncc[nH]2)ccc1O	335519	True	O=C1Nc2ccccc2C1=Cc1ncc[nH]1	False									
443	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ncc[nH]2)ccc1O	335519	True	C=C1C(=O)Nc2cc(-c3ccccc3)ccc21	False									
443	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ncc[nH]2)ccc1O	335519	True	c1c[nH]cn1	True	26	278.0	True	5114	3964	823	703	2407253	17925
443	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ncc[nH]2)ccc1O	335519	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
444	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)ccc1O	335535	True	O=C1Nc2cc(-c3ccccc3)ccc2C1=Cc1ccc[nH]1	False									
444	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)ccc1O	335535	True	O=C1Nc2ccccc2C1=Cc1ccc[nH]1	True	92264	18.0	True	4	4	683	26	1144	26
444	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)ccc1O	335535	True	C=C1C(=O)Nc2cc(-c3ccccc3)ccc21	False									
444	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)ccc1O	335535	True	c1cc[nH]c1	True	170	359.0	True	6480	5230	820	719	3391624	30513
444	COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)ccc1O	335535	True	C=C1C(=O)Nc2ccccc21	True	3453	641.0	True	240	228	820	480	127067	2636
445	CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)CCCCBr)cc1OC2(C)C	335771	True	C1=CCC2c3ccccc3OCC2C1	False									
446	Cn1cc(C(=O)NOCC2CC2)c(Nc2ccc(Br)cc2F)c(F)c1=O	336059	True	O=C(NOCC1CC1)c1c[nH]c(=O)cc1Nc1ccccc1	False									
446	Cn1cc(C(=O)NOCC2CC2)c(Nc2ccc(Br)cc2F)c(F)c1=O	336059	True	O=c1cc(Nc2ccccc2)cc[nH]1	True	28344	1.0	False	16	4	490	13	1923	15
446	Cn1cc(C(=O)NOCC2CC2)c(Nc2ccc(Br)cc2F)c(F)c1=O	336059	True	O=C(NOCC1CC1)c1ccc(=O)[nH]c1	False									
446	Cn1cc(C(=O)NOCC2CC2)c(Nc2ccc(Br)cc2F)c(F)c1=O	336059	True	O=c1cccc[nH]1	True	439	162.0	True	1341	1050	820	547	737028	4055
446	Cn1cc(C(=O)NOCC2CC2)c(Nc2ccc(Br)cc2F)c(F)c1=O	336059	True	C1CC1	True	85	185.0	True	7017	4802	820	693	3014607	17093
447	COC(=O)C(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1	334427	True	O=c1ccc2c(-c3ccccc3)cc(C3CCNCC3)cc2n1-c1ccccc1	False									
447	COC(=O)C(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1	334427	True	O=c1ccc2c(-c3ccccc3)cccc2n1-c1ccccc1	False									
447	COC(=O)C(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1	334427	True	O=c1ccc2ccc(C3CCNCC3)cc2n1-c1ccccc1	False									
447	COC(=O)C(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1	334427	True	O=c1ccc2c(-c3ccccc3)cc(C3CCNCC3)cc2[nH]1	False									
447	COC(=O)C(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1	334427	True	O=c1ccc2ccccc2n1-c1ccccc1	True	29126	4.0	False	16	15	779	25	9453	31
447	COC(=O)C(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1	334427	True	O=c1ccc2c(-c3ccccc3)cccc2[nH]1	False									
447	COC(=O)C(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1	334427	True	O=c1ccc2ccc(C3CCNCC3)cc2[nH]1	False									
447	COC(=O)C(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1	334427	True	O=c1ccc2ccccc2[nH]1	True	679	248.0	True	2872	2351	820	631	1511252	10565
447	COC(=O)C(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1	334427	True	C1CCNCC1	True	128	223.0	True	34216	24853	820	773	16599767	96061
448	C#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	339243	True	c1ccc(Nc2ncnc3cnccc23)cc1	False									
448	C#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	339243	True	c1cc2cncnc2cn1	False									
449	O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	339245	True	O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccccc3)ncnc2cn1	False									
449	O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	339245	True	c1ccc(Nc2ncnc3cnccc23)cc1	False									
449	O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	339245	True	O=C(C#CCCN1CCOCC1)Nc1cc2cncnc2cn1	False									
449	O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	339245	True	c1cc2cncnc2cn1	False									
449	O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	339245	True	C1COCCN1	True	289	214.0	True	23086	16454	820	762	11350060	65096
450	O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1	339254	True	O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccccc3)ncnc2cn1	False									
450	O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1	339254	True	c1ccc(Nc2ncnc3cnccc23)cc1	False									
450	O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1	339254	True	O=C(C#CCCN1CCOCC1)Nc1cc2cncnc2cn1	False									
450	O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1	339254	True	c1cc2cncnc2cn1	False									
450	O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1	339254	True	C1COCCN1	True	289	214.0	True	23086	16454	820	762	11350060	65096
451	O=C(C#CCCN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	339255	True	O=C(C#CCCN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cn1	False									
451	O=C(C#CCCN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	339255	True	c1ccc(Nc2ncnc3cnccc23)cc1	False									
451	O=C(C#CCCN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	339255	True	O=C(C#CCCN1CCCCC1)Nc1cc2cncnc2cn1	False									
451	O=C(C#CCCN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	339255	True	c1cc2cncnc2cn1	False									
451	O=C(C#CCCN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	339255	True	C1CCNCC1	True	128	223.0	True	34216	24853	820	773	16599767	96061
452	Cn1cc(C(=O)NOCCO)c(Nc2ccc(Br)cc2F)cc1=O	336098	True	O=c1cc(Nc2ccccc2)cc[nH]1	True	28344	1.0	False	16	4	490	13	1923	15
452	Cn1cc(C(=O)NOCCO)c(Nc2ccc(Br)cc2F)cc1=O	336098	True	O=c1cccc[nH]1	True	439	162.0	True	1341	1050	820	547	737028	4055
453	Cn1cc(C(=O)NOCCO)c(Nc2ccc(Br)cc2F)c(F)c1=O	336104	True	O=c1cc(Nc2ccccc2)cc[nH]1	True	28344	1.0	False	16	4	490	13	1923	15
453	Cn1cc(C(=O)NOCCO)c(Nc2ccc(Br)cc2F)c(F)c1=O	336104	True	O=c1cccc[nH]1	True	439	162.0	True	1341	1050	820	547	737028	4055
454	Cc1c(Nc2ccc(Br)cc2F)c(C(=O)NOCCO)cn(C)c1=O	336105	True	O=c1cc(Nc2ccccc2)cc[nH]1	True	28344	1.0	False	16	4	490	13	1923	15
454	Cc1c(Nc2ccc(Br)cc2F)c(C(=O)NOCCO)cn(C)c1=O	336105	True	O=c1cccc[nH]1	True	439	162.0	True	1341	1050	820	547	737028	4055
455	Cn1cc(C(=O)NO)c(Nc2ccc(Br)cc2F)c(F)c1=O	336153	True	O=c1cc(Nc2ccccc2)cc[nH]1	True	28344	1.0	False	16	4	490	13	1923	15
455	Cn1cc(C(=O)NO)c(Nc2ccc(Br)cc2F)c(F)c1=O	336153	True	O=c1cccc[nH]1	True	439	162.0	True	1341	1050	820	547	737028	4055
456	CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	339471	True	c1ccc(Nc2ncnc3cnccc23)cc1	False									
456	CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	339471	True	c1cc2cncnc2cn1	False									
457	CCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	339473	True	c1ccc(Nc2ncnc3cnccc23)cc1	False									
457	CCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	339473	True	c1cc2cncnc2cn1	False									
458	CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1	339482	True	O=C(C#CCCN1CCNCC1)Nc1cc2c(Nc3ccccc3)ncnc2cn1	False									
458	CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1	339482	True	c1ccc(Nc2ncnc3cnccc23)cc1	False									
458	CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1	339482	True	O=C(C#CCCN1CCNCC1)Nc1cc2cncnc2cn1	False									
458	CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1	339482	True	c1cc2cncnc2cn1	False									
458	CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1	339482	True	C1CNCCN1	True	144	267.0	True	32722	24536	820	767	15744160	106367
459	CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Br)c4)ncnc3cn2)CC1	339488	True	O=C(C#CCCN1CCNCC1)Nc1cc2c(Nc3ccccc3)ncnc2cn1	False									
459	CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Br)c4)ncnc3cn2)CC1	339488	True	c1ccc(Nc2ncnc3cnccc23)cc1	False									
459	CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Br)c4)ncnc3cn2)CC1	339488	True	O=C(C#CCCN1CCNCC1)Nc1cc2cncnc2cn1	False									
459	CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Br)c4)ncnc3cn2)CC1	339488	True	c1cc2cncnc2cn1	False									
459	CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Br)c4)ncnc3cn2)CC1	339488	True	C1CNCCN1	True	144	267.0	True	32722	24536	820	767	15744160	106367
460	N[C@H](CNc1cnc(Cl)c(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12	342034	True	C(=Cc1cncc(NCCCc2c[nH]c3ccccc23)c1)c1ccncc1	False									
460	N[C@H](CNc1cnc(Cl)c(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12	342034	True	c1cncc(NCCCc2c[nH]c3ccccc23)c1	False									
460	N[C@H](CNc1cnc(Cl)c(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12	342034	True	C(=Cc1cccnc1)c1ccncc1	True	2231	0.0	False	1	0	274	0	274	0
460	N[C@H](CNc1cnc(Cl)c(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12	342034	True	c1ccc2[nH]ccc2c1	True	2	370.0	True	7634	6228	820	736	3721709	33327
460	N[C@H](CNc1cnc(Cl)c(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12	342034	True	c1ccncc1	True	17	328.0	True	32699	25861	820	783	17065125	131358
461	CC(C)CC(C/C=C1/CC(CO)(COC(=O)c2ccccc2)OC1=O)CC(C)C	340449	True	C=C1CC(COC(=O)c2ccccc2)OC1=O	False									
461	CC(C)CC(C/C=C1/CC(CO)(COC(=O)c2ccccc2)OC1=O)CC(C)C	340449	True	C=C1CCOC1=O	True	3461	30.0	True	38	24	793	75	13933	139
462	CC(C)CC(C/C=C1/CC(CO)(COC(=O)CC(CC(C)C)CC(C)C)OC1=O)CC(C)C	340452	True	C=C1CCOC1=O	True	3461	30.0	True	38	24	793	75	13933	139
